39256000518,0.00663211802020669,0.07880742102861404,-0.01119114551693201,-0.16474010050296783,-0.06186073645949364,9.76182746887207
39265998840,0.006452161353081465,0.07564336806535721,-0.011401958763599396,-0.1723950058221817,-0.062027592211961746,9.760557174682617
39276000976,0.006422403268516064,0.0723121240735054,-0.011556616052985191,-0.17972302436828613,-0.05860128626227379,9.765501022338867
39285999298,0.006489371415227652,0.06884022057056427,-0.011650669388473034,-0.18672055006027222,-0.05798529461026192,9.765582084655762
39296001434,0.006545398384332657,0.06529630720615387,-0.011713854037225246,-0.19337020814418793,-0.0573674775660038,9.765677452087402
39305999755,0.006589499302208424,0.06170135736465454,-0.011776824481785297,-0.1996641606092453,-0.0567438118159771,9.765782356262207
39316001892,0.006621443200856447,0.058059219270944595,-0.011839396320283413,-0.20559260249137878,-0.05612441524863243,9.76586627960205
39326000213,0.006641336251050234,0.054373860359191895,-0.011901508085429668,-0.21115802228450775,-0.05550330877304077,9.765961647033691
39335998535,0.006642097141593695,0.05044843256473541,-0.011977567337453365,-0.21633468568325043,-0.05499420315027237,9.77575397491455
39346000671,0.0066266609355807304,0.04635630548000336,-0.012062412686645985,-0.22112569212913513,-0.054376401007175446,9.775802612304688
39355998992,0.006595614366233349,0.04226462170481682,-0.012139538303017616,-0.2255193144083023,-0.053643058985471725,9.778483390808105
39366001129,0.006539373658597469,0.038260288536548615,-0.012188716791570187,-0.2295021265745163,-0.053032826632261276,9.778548240661621
39375999450,0.006470977794378996,0.034237515181303024,-0.012237004935741425,-0.2330876588821411,-0.05243175849318504,9.7786283493042
39386001586,0.00640861364081502,0.030211830511689186,-0.01227369625121355,-0.23626992106437683,-0.052459895610809326,9.779876708984375
39395999908,0.006408404558897018,0.026216844096779823,-0.01226609293371439,-0.23905612528324127,-0.05186495557427406,9.779993057250977
39405998229,0.006359955761581659,0.02223333530128002,-0.012225015088915825,-0.24126963317394257,-0.05051228031516075,9.781418800354004
39416000366,0.006156133953481913,0.018312733620405197,-0.012052751146256924,-0.2432584911584854,-0.04993332922458649,9.781551361083984
39425998687,0.005986785516142845,0.014410220086574554,-0.011850399896502495,-0.24485859274864197,-0.04656212031841278,9.788580894470215
39436000823,0.006001861300319433,0.010454429313540459,-0.011559280566871166,-0.24606665968894958,-0.04602352902293205,9.788689613342285
39445999145,0.005738271865993738,0.006348731927573681,-0.011381326243281364,-0.24686495959758759,-0.04830612987279892,9.79364013671875
39456001281,0.005459323525428772,0.0023051730822771788,-0.01119156926870346,-0.24726741015911102,-0.04769273102283478,9.795804023742676
39465999603,0.0051631806418299675,-0.0016503516817465425,-0.010984313674271107,-0.2472659796476364,-0.04720582813024521,9.795916557312012
39476001739,0.0049163238145411015,-0.005549157503992319,-0.010743403807282448,-0.2468746453523636,-0.04724018648266792,9.796897888183594
39486000061,0.0046412525698542595,-0.009384878911077976,-0.010500608943402767,-0.24609605967998505,-0.04621012881398201,9.798047065734863
39495998382,0.00434713251888752,-0.013127509504556656,-0.010244559496641159,-0.24493956565856934,-0.04626017436385155,9.798977851867676
39506000518,0.004072442650794983,-0.01681840606033802,-0.009973593056201935,-0.24340619146823883,-0.045877937227487564,9.799113273620605
39515998840,0.0037122173234820366,-0.020410064607858658,-0.009717202745378017,-0.24151131510734558,-0.04498649388551712,9.800201416015625
39526000976,0.003366178134456277,-0.02390914410352707,-0.009439659304916859,-0.2392653524875641,-0.04459307715296745,9.801946640014648
39535999298,0.0029835032764822245,-0.02732185460627079,-0.009163965471088886,-0.23666763305664062,-0.044314272701740265,9.802093505859375
39546001434,0.0027242288924753666,-0.03060677833855152,-0.008832493796944618,-0.23374435305595398,-0.04160555452108383,9.798020362854004
